"Freq [GHz]","re(Z(1,1)) [] - roateAngle='0deg'","re(Z(1,1)) [] - roateAngle='15deg'","re(Z(1,1)) [] - roateAngle='30deg'","re(Z(1,1)) [] - roateAngle='45deg'","re(Z(1,1)) [] - roateAngle='60deg'","re(Z(1,1)) [] - roateAngle='75deg'","im(Z(1,1)) [] - roateAngle='0deg'","im(Z(1,1)) [] - roateAngle='15deg'","im(Z(1,1)) [] - roateAngle='30deg'","im(Z(1,1)) [] - roateAngle='45deg'","im(Z(1,1)) [] - roateAngle='60deg'","im(Z(1,1)) [] - roateAngle='75deg'"
0.905333333333333,1.06612550277946,1.28113317601909,2.13667496321066,2.79157052660121,3.34196406006127,3.48322666467964,76.6430125321263,76.6356319423233,78.3246901137679,79.8391236250973,81.7624275677966,82.8121836828279
0.905555555555556,1.06573466925646,1.2805592527523,2.13514059020024,2.78962712405069,3.33990625514114,3.4813479176293,76.6727206130357,76.6669587313429,78.3557230594462,79.8677011800326,81.7900636130198,82.838897087196
0.905777777777778,1.06534525398229,1.27998765610465,2.13361201593044,2.78769054636698,3.33785537954265,3.47947532408858,76.702417545742,76.6982685384854,78.386740534181,79.8962702819229,81.8176953111708,82.8656086324015
0.906,1.06495725292584,1.27941837703428,2.13208921530648,2.78576076692208,3.3358114092118,3.47760886497874,76.7321033746518,76.7295614366872,78.4177426052173,79.9248309658055,81.8453226804709,82.8923183274268
0.906222222222222,1.06457066207233,1.27885140654971,2.13057216337957,2.78383775922633,3.33377432020621,3.47574852130035,76.7617781439864,76.7608374985283,78.4487293394743,79.9533832665758,81.8729457390853,82.9190261812395
0.906444444444444,1.06418547742322,1.27828673570945,2.1290608353458,2.78192149692749,3.33174408869447,3.47389427413291,76.7914418977818,76.7920967962349,78.4797008035475,79.981927218987,81.9005645051241,82.945732202792
0.906666666666667,1.06380169499622,1.27772435562173,2.12755520654526,2.78001195381,3.32972069095565,3.47204610463452,76.8210946798902,76.8233394016812,78.5106570637107,80.0104628576517,81.9281789966421,82.9724364010221
0.906888888888889,1.06341931082507,1.27716425744405,2.12605525246079,2.77810910379391,3.32770410337847,3.47020399404135,76.8507365339811,76.8545653863917,78.5415981859178,80.0389902170423,81.9557892316391,82.9991387848521
0.907111111111111,1.06303832095955,1.27660643238289,2.1245609487171,2.77621292093418,3.32569430246081,3.46836792366735,76.8803675035419,76.8857748215434,78.5725242358051,80.0675093314918,81.9833952280601,83.0258393631898
0.907333333333333,1.06265872146541,1.27605087169337,2.12307227107975,2.77432337941977,3.32369126480909,3.46653787490381,76.9099876318792,76.9169677779679,78.6034352786928,80.0960202351943,82.0109970037953,83.0525381449275
0.907555555555556,1.0622805084242,1.2754975666789,2.12158919545409,2.77244045357273,3.32169496713755,3.46471382921896,76.9395969621195,76.9481443261537,78.6343313795875,80.124522962206,82.0385945766807,83.0792351389429
0.907777777777778,1.06190367793332,1.27494650869087,2.12011169788432,2.77056411784748,3.3197053862678,3.46289576815767,76.9691955372105,76.9793045362481,78.6652126031836,80.1530175464457,82.0661879644979,83.1059303540987
0.908,1.06152822610585,1.27439768912828,2.1186397545525,2.76869434682989,3.31772249912811,3.46108367334097,76.9987833999219,77.0104484780593,78.6960790138656,80.1815040216959,82.0937771849749,83.1326237992422
